Family,Genus,Name,Growth.form.1,Growth.form.2,Growth.form.3,Leaf.habit,Collection.date,Grid,Latitude,Longitude,Elevation
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,19611004,G04,23.18116725,113.3733918,60
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,19751011,G03,23.17008682,112.5253093,200
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,19801103,G01,23.460373,111.902715,300
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,19921017,G06,23.24569192,114.3919616,390
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,20071003,G11,23.81512996,113.9486433,560
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,20090926,G11,23.81512996,113.9486433,560
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,20110924,G04,23.36523617,113.4492402,50
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,20110826,G03,23.17008682,112.5253093,250
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,20121111,G04,23.18116725,113.3733918,100
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,20121007,G11,23.73958363,113.8088446,340
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,20130831,G11,23.63944517,113.8904019,500
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,20141003,G01,23.460373,111.902715,400
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,20141003,G11,23.63944517,113.8904019,500
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,20150915,G03,23.17008682,112.5253093,200
Rubiaceae,Hedyotis,Hedyotis hedyotidea,Liana,Perennial,Woody,Evergreen,20150905,G11,23.95629139,113.5320438,350
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19240905,G17,24.3143767,114.2003649,400
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19301024,G25,25.10181757,113.3291035,300
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19311008,G16,24.34086914,113.6654078,400
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19321010,G03,23.17008682,112.5253093,250
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19350919,G16,24.38572514,113.8613528,400
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19350919,G25,25.19053787,113.4148597,320
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19420915,G24,25.30964626,112.7835788,340
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19561024,G01,23.23015888,111.8387723,100
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19561014,G03,23.18266206,112.5134471,300
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19560930,G11,23.63535871,113.8518078,500
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19580927,G12,23.60322284,114.4631725,350
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19630907,G03,23.16096924,112.5237879,200
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19771017,G06,23.26228251,114.0620697,300
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19771014,G03,23.18283972,112.518754,500
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19781004,G06,23.20858289,114.0362681,200
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,19940907,G26,25.03953645,113.7415212,300
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,20001009,G13,24.27164242,111.9497281,600
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,20021010,G01,23.460373,111.902715,400
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,20090926,G11,23.81512996,113.9486433,560
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,20121007,G11,23.73958363,113.8088446,340
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,20141004,G21,24.81393209,113.5924326,450
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,20141003,G01,23.460373,111.902715,400
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,20140919,G11,23.77699382,113.9148321,250
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,20151004,G19,24.82124195,112.6603959,670
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,20150903,G05,23.49255269,113.7790549,50
Fabaceae,Bauhinia,Bauhinia championii,Liana,Perennial,Woody,Evergreen,20150915,G03,23.17008682,112.5253093,250
Symplocaceae,Symplocos,Symplocos lancifolia,Tree,Perennial,Woody,Evergreen,19241007,G06,23.17577418,114.2848533,300
Symplocaceae,Symplocos,Symplocos lancifolia,Tree,Perennial,Woody,Evergreen,19291019,G03,23.17008682,112.5253093,250
Symplocaceae,Symplocos,Symplocos lancifolia,Tree,Perennial,Woody,Evergreen,19350920,G25,25.19053787,113.4148597,320
Symplocaceae,Symplocos,Symplocos lancifolia,Tree,Perennial,Woody,Evergreen,19521005,G01,23.460373,111.902715,400
Symplocaceae,Symplocos,Symplocos lancifolia,Tree,Perennial,Woody,Evergreen,19561005,G03,23.18266206,112.5134471,200
Symplocaceae,Symplocos,Symplocos lancifolia,Tree,Perennial,Woody,Evergreen,19581012,G12,23.88218298,114.1407205,380
Symplocaceae,Symplocos,Symplocos lancifolia,Tree,Perennial,Woody,Evergreen,19581006,G17,24.0075907,114.2873706,600
Symplocaceae,Symplocos,Symplocos lancifolia,Tree,Perennial,Woody,Evergreen,19831012,G22,24.72791583,114.2558558,800
Symplocaceae,Symplocos,Symplocos lancifolia,Tree,Perennial,Woody,Evergreen,20110928,G03,23.17008682,112.5253093,250
Symplocaceae,Symplocos,Symplocos lancifolia,Tree,Perennial,Woody,Evergreen,20150919,G04,23.20642997,113.3576714,100
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19281012,G25,25.34350058,113.3726182,457
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19291014,G10,23.7044273,113.1609172,130
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19301114,G25,25.09422747,113.2970452,1000
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19311010,G16,24.34086914,113.6654078,400
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19350826,G17,24.3143767,114.2003649,500
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19360915,G10,23.7044273,113.1609172,130
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19420921,G19,24.98474507,112.8667724,400
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19430905,G24,25.22459056,112.9500955,100
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19520909,G25,25.34350058,113.3726182,500
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19581008,G17,24.0075907,114.2873706,900
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19581010,G19,24.82124195,112.6603959,670
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19580928,G12,23.60322284,114.4631725,350
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19581007,G17,24.0075907,114.2873706,650
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19640914,G19,24.9792453,112.8829174,520
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19771016,G17,24.20136593,114.5673737,650
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19790904,G17,24.20136593,114.5673737,650
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19801106,G01,23.460373,111.902715,450
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,19880914,G22,24.72791583,114.2558558,500
Fagaceae,Lithocarpus,Lithocarpus glaber,Tree,Perennial,Woody,Evergreen,20001030,G04,23.29732149,113.3895251,100
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19240929,G16,24.38572514,113.8613528,400
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19281012,G25,25.34350058,113.3726182,457
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19291013,G10,23.72600324,113.1761628,120
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19381025,G20,24.89670285,113.1262259,480
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19421015,G19,24.98392295,112.902974,450
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19560927,G11,23.63535871,113.8518078,500
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19561027,G20,24.87021292,113.1363545,480
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19581007,G18,24.82584674,112.4849829,240
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19581011,G12,23.88218298,114.1407205,460
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19771017,G06,23.26230851,114.0601897,320
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19771019,G03,23.11319842,112.5141586,100
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19780930,G06,23.26228251,114.0620697,500
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19801104,G01,23.455133,111.899685,550
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19831011,G22,24.72791583,114.2558558,450
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19841020,G19,24.83494206,112.8380229,600
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,19991021,G13,24.24811301,112.0422707,780
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,20001028,G04,23.30989998,113.3880295,100
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,20001012,G13,24.27164242,111.9497281,600
Rhamnaceae,Berchemia,Berchemia floribunda,Shrub,Perennial,Woody,Deciduous,20061003,G25,25.33893381,113.4476724,780
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19241019,G16,24.38572514,113.8613528,400
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19311005,G16,24.34086914,113.6654078,400
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19381021,G20,24.87380092,113.1388535,480
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19451007,G18,24.81538014,112.1536421,500
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19561002,G19,24.98392295,112.902974,450
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19581024,G13,24.07736324,111.9549185,650
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19581022,G11,23.63535871,113.8518078,580
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19581007,G17,24.0075907,114.2873706,650
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19581009,G19,24.82124195,112.6603959,650
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19581109,G03,23.17040284,112.5379889,200
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19751107,G03,23.18254877,112.5224715,600
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19771108,G03,23.17008682,112.5253093,200
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19771013,G17,24.20136593,114.5673737,650
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19801103,G01,23.460373,111.902715,400
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19811101,G01,23.46498131,111.9039504,320
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19841025,G19,24.86536055,112.8103963,720
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19921017,G06,23.29744768,114.3496692,740
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,19991105,G13,24.17569022,111.9541202,450
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,20061110,G11,23.63944517,113.8904019,500
Pentaphylacaceae,Eurya,Eurya macartneyi,Shrub,Perennial,Woody,Evergreen,20091110,G03,23.17008682,112.5253093,250
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19191114,G14,24.30847197,112.701775,600
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19241029,G16,24.38572514,113.8613528,400
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19281107,G03,23.17008682,112.5253093,250
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19301030,G25,25.10181757,113.3291035,300
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19301104,G18,24.92405136,112.3892467,300
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19311123,G25,25.09995157,113.3246425,500
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19331120,G20,24.87380048,113.1388454,480
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19351029,G16,24.38572514,113.8613528,400
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19381018,G20,24.87380092,113.1388535,480
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19521006,G01,23.460373,111.902715,350
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19561127,G03,23.1661511,112.548497,30
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19561101,G20,24.8155504,113.1456221,300
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19581103,G13,24.22822271,111.9620354,500
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19581013,G19,24.82124195,112.6603959,450
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19581012,G12,23.88218298,114.1407205,450
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19581025,G11,23.63535871,113.8518078,510
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19581109,G03,23.17318736,112.5396332,200
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19581109,G11,23.81512996,113.9486433,480
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19591026,G13,24.08908658,112.3410142,750
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19781020,G03,23.16581912,112.5466539,100
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19801101,G01,23.46498131,111.9039504,300
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19811119,G12,23.83365792,114.0841126,180
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19831018,G22,24.72791583,114.2558558,450
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19851019,G20,24.92357239,113.0832767,540
Lauraceae,Machilus,Machilus velutina,Tree,Perennial,Woody,Evergreen,19861112,G25,25.31549065,113.2462538,200
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,19271208,G26,25.03953645,113.7415212,300
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,19301011,G21,24.68578612,113.5993516,200
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,19311113,G25,25.34350058,113.3726182,500
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,19311014,G16,24.2708245,113.659483,350
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,19331110,G20,24.96024502,113.0611132,660
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,19531024,G16,24.44378555,113.667447,350
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,19561103,G03,23.16828932,112.5330915,300
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,19571205,G20,24.94660062,113.0118826,800
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,19581006,G17,24.0075907,114.2873706,600
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,19630927,G03,23.18283972,112.518754,600
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,19731112,G26,25.03953645,113.7415212,300
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,19801103,G01,23.460373,111.902715,400
Lauraceae,Neolitsea,Neolitsea cambodiana,Tree,Perennial,Woody,Evergreen,20011012,G16,24.41693126,113.5310422,400
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19241008,G16,24.38572514,113.8613528,400
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19281109,G16,24.44378555,113.667447,800
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19291019,G03,23.17008682,112.5253093,250
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19301118,G25,25.10181757,113.3291035,300
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19311116,G16,24.44378555,113.667447,300
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19311123,G25,25.10425877,113.2920349,300
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19531115,G18,24.78883226,112.2661014,400
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19551220,G03,23.16552648,112.5211057,300
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19581026,G13,24.07736324,111.9549185,500
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19581006,G17,24.0075907,114.2873706,800
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19581118,G11,23.81198226,113.9315396,500
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19581027,G23,25.04696092,112.4075411,340
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19580927,G12,23.60322284,114.4631725,350
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19581129,G11,23.81512996,113.9486433,700
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19631211,G07,23.50091505,111.7419131,400
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19771017,G17,24.20136593,114.5673737,650
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19801114,G01,23.460373,111.902715,400
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,19801105,G03,23.16552648,112.5211057,200
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,20071005,G11,23.81512996,113.9486433,560
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,20111022,G11,23.74687092,113.786101,200
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,20141226,G17,24.09534133,114.1697406,600
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,20141004,G01,23.460373,111.902715,400
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,20141206,G11,23.81512996,113.9486433,560
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,20151014,G20,24.96737581,113.0083963,700
Gelsemiaceae,Gelsemium,Gelsemium elegans,Liana,Perennial,Woody,Evergreen,20151107,G04,23.20642997,113.3576714,100
Lauraceae,Neolitsea,Neolitsea phanerophlebia,Tree,Perennial,Woody,Evergreen,19241111,G16,24.47524042,113.9187369,800
Lauraceae,Neolitsea,Neolitsea phanerophlebia,Tree,Perennial,Woody,Evergreen,19301105,G25,25.10181757,113.3291035,300
Lauraceae,Neolitsea,Neolitsea phanerophlebia,Tree,Perennial,Woody,Evergreen,19301115,G18,24.72667441,112.2883038,300
Lauraceae,Neolitsea,Neolitsea phanerophlebia,Tree,Perennial,Woody,Evergreen,19311112,G25,25.09097067,113.2201755,800
Lauraceae,Neolitsea,Neolitsea phanerophlebia,Tree,Perennial,Woody,Evergreen,19331026,G25,25.09572213,113.1670375,600
Lauraceae,Neolitsea,Neolitsea phanerophlebia,Tree,Perennial,Woody,Evergreen,19341116,G20,24.96024502,113.0611132,660
Lauraceae,Neolitsea,Neolitsea phanerophlebia,Tree,Perennial,Woody,Evergreen,19351111,G16,24.47524042,113.9187369,800
Lauraceae,Neolitsea,Neolitsea phanerophlebia,Tree,Perennial,Woody,Evergreen,19521107,G13,24.21039657,112.0918057,450
Lauraceae,Neolitsea,Neolitsea phanerophlebia,Tree,Perennial,Woody,Evergreen,19561109,G20,24.78322279,113.1297546,450
Lauraceae,Neolitsea,Neolitsea phanerophlebia,Tree,Perennial,Woody,Evergreen,19571114,G20,24.96737581,113.0083963,1000
Lauraceae,Neolitsea,Neolitsea phanerophlebia,Tree,Perennial,Woody,Evergreen,19581024,G11,23.63535871,113.8518078,860
